category,job,kind,file
"03 Residential","31143-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31143-01 (Larch St & W 16 Vancouver)\05 Stickfile\01 Architectural\Review comments\31143-01 The Henley - Structural 90% IFT May30,25  - YA Concrete_KOR.pdf"
"03 Residential","31143-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31143-01 (Larch St & W 16 Vancouver)\05 Stickfile\01 Architectural\Review comments\31143-01_Henley 2025-06-10-YA Wood Frame.pdf"
"03 Residential","31143-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31143-01 (Larch St & W 16 Vancouver)\05 Stickfile\01 Architectural\Review comments\31143-01_Henley 2025-06-10-YA Wood Frame_KOR.pdf"
"03 Residential","31143-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31143-01 (Larch St & W 16 Vancouver)\05 Stickfile\01 Architectural\Review comments\YA_250505_31143-01 The Henley - Structural 50 IFT 2025-04-17.pdf"
"03 Residential","31143-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31143-01 (Larch St & W 16 Vancouver)\05 Stickfile\31143-01 2026-05-04 Larch Street Stickfile.pdf"
"03 Residential","31144-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31144-01 (674-680 Catalina St Los Angeles CA)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31145-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31145-01 (1825 Drummond Dr Vancouver)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31145-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31145-01 (1825 Drummond Dr Vancouver)\05 Stickfile\01 Architectural\240715 - Drummonds Edge - Massing SketchesSD1.1.pdf"
"03 Residential","31146-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31146-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\01 Architectural\21105.1-Key-Arch-Mixed Use-Gatehouse Yale Rd-Issued for DP -26-02-09.pdf"
"03 Residential","31146-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\01 Architectural\24-11-26-GatehouseHudsonHeights-PD1.pdf"
"03 Residential","31146-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\01 Architectural\Architectural\21105.1-Key-Arch-Mixed Use-Gatehouse Yale Rd-Issued for DP -26-02-09.pdf"
"03 Residential","31146-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\01 Architectural\Obsolete\24-07-26 Gatehouse Mixed-Use - Initial Consultant Set.pdf"
"03 Residential","31146-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\01 Architectural\Obsolete\24-08-23 Gatehouse Mixed-Use - Issued For Coordination.pdf"
"03 Residential","31146-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\01 Architectural\Obsolete\24-09-25 Gatehouse Mixed-Use - Preliminary 60%.pdf"
"03 Residential","31146-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\01 Architectural\Obsolete\24-09-26 Gatehouse Hudson Heights - 60% Coordination Drawings.pdf"
"03 Residential","31146-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\31146-01 2024-09-18 Yale Road Stickfile-drafter review -SS.pdf"
"03 Residential","31146-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\31146-01 2024-09-20 Yale Road Stickfile.pdf"
"03 Residential","31146-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\31146-01 2024-09-26 Yale Road Stickfile.pdf"
"03 Residential","31146-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\31146-01 2024-10-02 Yale Road Stickfile.pdf"
"03 Residential","31146-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31146-01 (45645 Yale Rd Chilliwack BC)\05 Stickfile\31146-01 2024-10-03 Yale Road Stickfile.pdf"
"03 Residential","31146-02","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31146-02 (Hudson Heights Chilliwack)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31147-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31147-01 (14 St & Lonsdale Ave North Vancouver)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31147-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31147-01 (14 St & Lonsdale Ave North Vancouver)\05 Stickfile\01 Architectural\NNV - Progress Set 2024.06.21.pdf"
"03 Residential","31147-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31147-01 (14 St & Lonsdale Ave North Vancouver)\05 Stickfile\01 Architectural\Nonni - 14th Street & Lonsdale - 2024-07-09.pdf"
"03 Residential","31148-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31148-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\01 Architectural\20240704-22416 888-896 Cambie_Arch_2023.pdf"
"03 Residential","31148-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\01 Architectural\2025-01-07 Rezoning Set.pdf"
"03 Residential","31148-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\01 Architectural\2025-01-13 Rezoning Set.pdf"
"03 Residential","31148-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\01 Architectural\888 + 896 Cambie Street_ Draft Rezoning Booklet_ 2024-07-03.pdf"
"03 Residential","31148-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\01 Architectural\20240704 - Arch Package to Consultants\20240704-22416 888-896 Cambie_Arch_2023.pdf"
"03 Residential","31148-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\01 Architectural\Obsolete\20240703-22416 888-896 Cambie_Arch.pdf"
"03 Residential","31148-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31148-01 (888 & 896 Cambie St Vancouver BC)\05 Stickfile\01 Architectural\Obsolete\888 Cambie Opt G.pdf"
"03 Residential","31149-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31149-01 (32780 Simon Ave Abbotsford)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31149-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31149-01 (32780 Simon Ave Abbotsford)\05 Stickfile\01 Architectural\Abbotsford - Issued for Building Permit.pdf"
"03 Residential","31149-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31149-01 (32780 Simon Ave Abbotsford)\05 Stickfile\01 Architectural\Abbotsford BP-2024-08-13.pdf"
"03 Residential","31149-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31149-01 (32780 Simon Ave Abbotsford)\05 Stickfile\01 Architectural\Abbotsford BP.pdf"
"03 Residential","31149-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31149-01 (32780 Simon Ave Abbotsford)\05 Stickfile\01 Architectural\Abbotsford Second Fl, Roof plan,Section Details.pdf"
"03 Residential","31149-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31149-01 (32780 Simon Ave Abbotsford)\05 Stickfile\31149-01 2024-10-29 32780 Simon Ave Stickfile.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\114746_130WBroadway_Elevations_Issued for 50% DD-RPQR Comments.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\114746_130WBroadway_Elevations_Issued for 50% DD.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\114746_130WBroadway_Plans_Issued for 50% DD.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\114746_130WBroadway_Sections.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\114746_130WBroadway_Sections_Issued for 50% DD-RPQR Comments.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\114746_130WBroadway_Sections_Issued for 50% DD.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\114746_130WBroadway_Structural Canopy Coordination.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\130 WB_100_DD.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\130 West Broadway_2024-07-16.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\130 West Broadway_2024-11-04_Typical Unit Layout.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\130 West Broadway_2024-12-10_Package.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\130 West Broadway_2025-06-19_DP Arch.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\130WBroadway_Plans_Issued for 50% DD-RPQR Comments.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\31150-01 - 130 West Broadway - Structural Progress Set - 2025-12-23_Arcadis_comments.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\A102 - OVERALL PLAN LEVEL P3.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\A103 - OVERALL PLAN LEVEL P2.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\A104 - OVERALL PLAN LEVEL P1.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Arcadis_In-Progress Set._S+A Markups - 2024-08-28.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Elevations.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Fan Coil Units_TYP.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\L2 CANOPY SECTION @ GRID 18+.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Plans.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Sections.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Shadow Studies.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\STATISTICS.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\VR19264 2025-10-14 DP Conditions Clarification 130 W Broadway KOR Comments.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Sections\A301 - BUILDING SECTION A.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Sections\A302 - BUILDING SECTION B.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Sections\A303 - BUILDING SECTION C.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Sections\A306 - BUILDING SECTION E & F.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Sections\A307 - BUILDING SECTION G, H, & L.pdf"
"03 Residential","31150-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\01 Architectural\Sections\A308 - BUILDING SECTION I, J, & K.pdf"
"03 Residential","31150-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31150-01 (130 W Broadway Vancouver BC)\05 Stickfile\31150-01 - 2026-02-18 - 130 West Broadway - Structural Stickfile.pdf"
"03 Residential","31151-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31151-01 (Wilden Market Square Kelowna Phase 1)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31151-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31151-01 (Wilden Market Square Kelowna Phase 1)\05 Stickfile\01 Architectural\20240911_Wilden DP.pdf"
"03 Residential","31151-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31151-01 (Wilden Market Square Kelowna Phase 1)\05 Stickfile\01 Architectural\20240920_SITE PLAN AT LEVEL 1 - PODIUM.pdf"
"03 Residential","31151-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31151-01 (Wilden Market Square Kelowna Phase 1)\05 Stickfile\01 Architectural\20240920_SITE PLAN AT PARKADE - OVERALL.pdf"
"03 Residential","31152-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31152-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\31152-01 S2.03 L1-Model.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\2026 0209_St George Ave_BP_Revised Set_003.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\2026 0324_St George Ave_IFC_LEC items.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\2026 0408_1612 St Geroges Ave_Building Permit Revision 04.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\2026 0423_St George Ave_IFC_Parking #.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\2026 0616_St George Ave_IFC_ARCH.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\2025 0702_St George Ave_IFC_BAckgrounds for coordination.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\2025 0708_St George Ave_IFC_Backgrounds for coordination.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\2025 0709_St George Ave_IFC_Architectural Set for coordination.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\2025 1215_St George Ave_BP_Revised Set_002_.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\240808 - St George Ave-Rezoning App _New Floor Layouts_R1.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\240813 - St George Ave - Floor Plans Revisions.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\240814 - St George Ave-Rezoning App _New Floor Layouts_R4.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\241011- St George -BP Int Arch 1.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\241030- Consultant coordination -St George Ave-BP-VW 24-.pdf"
"03 Residential","31152-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31152-01 (1612 St. Georges Ave North Vancouver)\05 Stickfile\01 Architectural\Obsolete\250109-St George Ave-BP Application-PLANS.pdf"
