category,job,folder,structural_issues,newest_issue_date,newest_date_from_name,newest_issue,other_stick_pdfs,architectural_pdfs,model_folder,e2k,edb
"03 Residential","31015-04","\\Kor-fs01\Projects\Projects\03 Residential\31015-04 (Arlo 708 E 28th_Cafe Artigiano)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31015-04 (Arlo 708 E 28th_Cafe Artigiano)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31015-05","\\Kor-fs01\Projects\Projects\03 Residential\31015-05 (Arlo 708 E 28th_Happy Cat)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31015-05 (Arlo 708 E 28th_Happy Cat)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31015-05","\\Kor-fs01\Projects\Projects\03 Residential\31015-05 (Arlo_CRU 5  Happy Cat)",0,"","","",0,0,"",0,0
"03 Residential","31015-06","\\Kor-fs01\Projects\Projects\03 Residential\31015-06 (Arlo 708 E 28th_Hair Masters)",0,"","","",0,0,"",0,0
"03 Residential","31016-01","\\Kor-fs01\Projects\Projects\03 Residential\31016-01 (Tower 999 National City Blvd)",2,"2024-11-22","yes","\\Kor-fs01\Projects\Projects\03 Residential\31016-01 (Tower 999 National City Blvd)\05 Stickfile\31016-01 2024-11-22 Tower 999 Arch. CAD Stickfile.pdf",1,7,"\\Kor-fs01\Projects\Projects\03 Residential\31016-01 (Tower 999 National City Blvd)\02 Engineering\02 Lateral Design\01 ETABS Models",0,1
"03 Residential","31016-02","\\Kor-fs01\Projects\Projects\03 Residential\31016-02 (Tower 999 National City Midrise)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31016-02 (Tower 999 National City Midrise)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31017-01","\\Kor-fs01\Projects\Projects\03 Residential\31017-01 (Langford Central Victoria Cast-in-Place)",1,"2026-04-02","yes","\\Kor-fs01\Projects\Projects\03 Residential\31017-01 (Langford Central Victoria Cast-in-Place)\05 Stickfile\31017-01 - 2026-04-02 - Langford Central - Stickfile-SSI#1.pdf",1,81,"\\Kor-fs01\Projects\Projects\03 Residential\31017-01 (Langford Central Victoria Cast-in-Place)\02 Engineering\02 Lateral Design\01 ETABS Models",1,2
"03 Residential","31018-01","\\Kor-fs01\Projects\Projects\03 Residential\31018-01 (4049  E Hastings St.)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31018-01 (4049  E Hastings St.)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31019-01","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)",1,"2025-02-24","yes","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\31019-01 - 2025-02-24 - 3258 E Hastings - Structural Stickfile.pdf",0,89,"",0,0
"03 Residential","31019-02","\\Kor-fs01\Projects\Projects\03 Residential\31019-02 (3532 E Hastings Wall Repair Design)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31019-02 (3532 E Hastings Wall Repair Design)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31019-03","\\Kor-fs01\Projects\Projects\03 Residential\31019-03 (3532 East Hastings Work Platform Review)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31019-03 (3532 East Hastings Work Platform Review)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31020-01","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)",1,"2024-01-06","yes","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\31020-Vista Lane Struc Struct Stickfile 2024-01-06.pdf",0,13,"\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31021-01","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)",0,"","","",1,32,"\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\02 Engineering\02 Lateral Design\01 ETABS Models",0,7
"03 Residential","31022-01","\\Kor-fs01\Projects\Projects\03 Residential\31022-01 (Westport Village Phase 1 Port Moody)",0,"","","",1,7,"\\Kor-fs01\Projects\Projects\03 Residential\31022-01 (Westport Village Phase 1 Port Moody)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31023-01","\\Kor-fs01\Projects\Projects\03 Residential\31023-01 (5650 Beresford Street Burnaby)",2,"2025-02-12","yes","\\Kor-fs01\Projects\Projects\03 Residential\31023-01 (5650 Beresford Street Burnaby)\05 Stickfile\31023-01 2025-02-12 5650 Beresford Street Stickfile.pdf",1,10,"\\Kor-fs01\Projects\Projects\03 Residential\31023-01 (5650 Beresford Street Burnaby)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31024-01","\\Kor-fs01\Projects\Projects\03 Residential\31024-01 (2152 & 2172 Douglas Road)",1,"2026-04-15","yes","\\Kor-fs01\Projects\Projects\03 Residential\31024-01 (2152 & 2172 Douglas Road)\05 Stickfile\31024-01 2026-04-15 Project BROOKRIDGE Stickfile.pdf",1,11,"\\Kor-fs01\Projects\Projects\03 Residential\31024-01 (2152 & 2172 Douglas Road)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31025-01","\\Kor-fs01\Projects\Projects\03 Residential\31025-01 (10201-10239 King George Blvd)",0,"","","",1,2,"\\Kor-fs01\Projects\Projects\03 Residential\31025-01 (10201-10239 King George Blvd)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31026-01","\\Kor-fs01\Projects\Projects\03 Residential\31026-01 (5978 Wilson Ave Burnaby)",0,"","","",1,3,"\\Kor-fs01\Projects\Projects\03 Residential\31026-01 (5978 Wilson Ave Burnaby)\02 Engineering\02 Lateral Design\01 ETABS Models",0,1
"03 Residential","31027-01","\\Kor-fs01\Projects\Projects\03 Residential\31027-01 (Lynn Valley Rental 1177 Lyn Valley Rd)",0,"","","",1,1,"\\Kor-fs01\Projects\Projects\03 Residential\31027-01 (Lynn Valley Rental 1177 Lyn Valley Rd)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31027-01","\\Kor-fs01\Projects\Projects\03 Residential\31027-01 (Lynn Valley Rental 1177 Lynn Valley Rd)",0,"","","",0,0,"",0,0
"03 Residential","31028-01","\\Kor-fs01\Projects\Projects\03 Residential\31028-01 (Evergreen Place Coquitlam)",0,"","","",1,4,"\\Kor-fs01\Projects\Projects\03 Residential\31028-01 (Evergreen Place Coquitlam)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31029-01","\\Kor-fs01\Projects\Projects\03 Residential\31029-01 (7 Prefabricated Homes Phase 1 Saanich BC)",1,"2022-11-18","yes","\\Kor-fs01\Projects\Projects\03 Residential\31029-01 (7 Prefabricated Homes Phase 1 Saanich BC)\05 Stickfile\31029 2022-11-18 7 Prefabricated Homes Phase 1 Saanich BC Stickfile.pdf",1,2,"\\Kor-fs01\Projects\Projects\03 Residential\31029-01 (7 Prefabricated Homes Phase 1 Saanich BC)\02 Engineering\02 Lateral Design\01 ETABS Models",0,3
"03 Residential","31030-01","\\Kor-fs01\Projects\Projects\03 Residential\31030-01 (Halifax 4430 - 4488 Halifax St Burnaby)",0,"","","",2,16,"\\Kor-fs01\Projects\Projects\03 Residential\31030-01 (Halifax 4430 - 4488 Halifax St Burnaby)\02 Engineering\02 Lateral Design\01 ETABS Models",1,34
"03 Residential","31031-01","\\Kor-fs01\Projects\Projects\03 Residential\31031-01 (4141 Lougheed Hwy Burnaby BC)",0,"","","",1,19,"\\Kor-fs01\Projects\Projects\03 Residential\31031-01 (4141 Lougheed Hwy Burnaby BC)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31032-01","\\Kor-fs01\Projects\Projects\03 Residential\31032-01 (The Lydia 219 E 24 Ave - Prev 3970-3995)",2,"2025-09-25","yes","\\Kor-fs01\Projects\Projects\03 Residential\31032-01 (The Lydia 219 E 24 Ave - Prev 3970-3995)\05 Stickfile\31032-01 2025-09-25 The Lydia Stickfile - Final Design Drawings.pdf",2,16,"\\Kor-fs01\Projects\Projects\03 Residential\31032-01 (The Lydia 219 E 24 Ave - Prev 3970-3995)\02 Engineering\02 Lateral Design\01 ETABS Models",0,2
"03 Residential","31032-02","\\Kor-fs01\Projects\Projects\03 Residential\31032-02 (3998 Main St Vancouver Jo's Italian)",0,"","","",0,0,"",0,0
"03 Residential","31032-03","\\Kor-fs01\Projects\Projects\03 Residential\31032-03 (3982 Main St Vancouver Danbo Ramen)",0,"","","",0,0,"",0,0
"03 Residential","31032-04","\\Kor-fs01\Projects\Projects\03 Residential\31032-04 (Eyco Lydia 3988 Main St Vancouver)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31032-04 (Eyco Lydia 3988 Main St Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31033-01","\\Kor-fs01\Projects\Projects\03 Residential\31033-01 (Townhouse 6333-6369 Yukon St Vancouver)",0,"","","",1,1,"\\Kor-fs01\Projects\Projects\03 Residential\31033-01 (Townhouse 6333-6369 Yukon St Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31034-01","\\Kor-fs01\Projects\Projects\03 Residential\31034-01 (SOCO Phase 3 Coquitlam)",0,"","","",3,30,"\\Kor-fs01\Projects\Projects\03 Residential\31034-01 (SOCO Phase 3 Coquitlam)\02 Engineering\02 Lateral Design\01 ETABS Models",0,13
"03 Residential","31035-01","\\Kor-fs01\Projects\Projects\03 Residential\31035-01 (SOCO Phase 4 Coquitlam)",0,"","","",1,3,"\\Kor-fs01\Projects\Projects\03 Residential\31035-01 (SOCO Phase 4 Coquitlam)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31036-01","\\Kor-fs01\Projects\Projects\03 Residential\31036-01 (4355 Maywood Street Burnaby)",1,"2023-07-02","yes","\\Kor-fs01\Projects\Projects\03 Residential\31036-01 (4355 Maywood Street Burnaby)\05 Stickfile\31036-01 2023-07-02 Maywood Stickfile.pdf",1,20,"\\Kor-fs01\Projects\Projects\03 Residential\31036-01 (4355 Maywood Street Burnaby)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31037-01","\\Kor-fs01\Projects\Projects\03 Residential\31037-01 (Bagshaw 187 & 193 Parksville BC)",1,"2024-06-03","yes","\\Kor-fs01\Projects\Projects\03 Residential\31037-01 (Bagshaw 187 & 193 Parksville BC)\05 Stickfile\31037-01 2024-06-03 - Bagshaw - Stickfile.pdf",1,33,"\\Kor-fs01\Projects\Projects\03 Residential\31037-01 (Bagshaw 187 & 193 Parksville BC)\02 Engineering\02 Lateral Design\01 ETABS Models",0,11
"03 Residential","31039-01","\\Kor-fs01\Projects\Projects\03 Residential\31039-01 (Sky Living 100A Ave & 138 A St Surrey)",2,"2026-09-11","yes","\\Kor-fs01\Projects\Projects\03 Residential\31039-01 (Sky Living 100A Ave & 138 A St Surrey)\05 Stickfile\31039-01 2026-09-11 skyliving Stickfile.pdf",1,40,"\\Kor-fs01\Projects\Projects\03 Residential\31039-01 (Sky Living 100A Ave & 138 A St Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models",0,20
"03 Residential","31040-01","\\Kor-fs01\Projects\Projects\03 Residential\31040-01 (Multi Family Development 24th Ave Surrey)",1,"2025-10-17","yes","\\Kor-fs01\Projects\Projects\03 Residential\31040-01 (Multi Family Development 24th Ave Surrey)\05 Stickfile\31040-01 2025-10-17 24th Ave Surrey Stickfile.pdf",1,14,"\\Kor-fs01\Projects\Projects\03 Residential\31040-01 (Multi Family Development 24th Ave Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31041-01","\\Kor-fs01\Projects\Projects\03 Residential\31041-01 (Weave Seniors Campus 175A St Surrey)",1,"2024-08-26","yes","\\Kor-fs01\Projects\Projects\03 Residential\31041-01 (Weave Seniors Campus 175A St Surrey)\05 Stickfile\31041-01 2024-08-26 Weave Seniors Campus Stickfile.pdf",2,7,"\\Kor-fs01\Projects\Projects\03 Residential\31041-01 (Weave Seniors Campus 175A St Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31041-02","\\Kor-fs01\Projects\Projects\03 Residential\31041-02 (Weave Phase 2 (SW) Condominium Bldg)",2,"2023-11-08","yes","\\Kor-fs01\Projects\Projects\03 Residential\31041-02 (Weave Phase 2 (SW) Condominium Bldg)\05 Stickfile\31041-02 2023-11-08 Weave Phase 2 - Stickfile.pdf",1,11,"\\Kor-fs01\Projects\Projects\03 Residential\31041-02 (Weave Phase 2 (SW) Condominium Bldg)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31042-01","\\Kor-fs01\Projects\Projects\03 Residential\31042-01 (5257 Kersland Dr Vancouver)",1,"2025-09-03","yes","\\Kor-fs01\Projects\Projects\03 Residential\31042-01 (5257 Kersland Dr Vancouver)\05 Stickfile\31042-01 2025-09-03 - Rhodes - Stickfile.pdf",3,12,"\\Kor-fs01\Projects\Projects\03 Residential\31042-01 (5257 Kersland Dr Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31043-01","\\Kor-fs01\Projects\Projects\03 Residential\31043-01 (Fleetwood 16065 & 16099 Fraser Hwy)",0,"","","",1,6,"\\Kor-fs01\Projects\Projects\03 Residential\31043-01 (Fleetwood 16065 & 16099 Fraser Hwy)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31044-01","\\Kor-fs01\Projects\Projects\03 Residential\31044-01 (Coronation Heights Tower 1)",0,"","","",3,43,"\\Kor-fs01\Projects\Projects\03 Residential\31044-01 (Coronation Heights Tower 1)\02 Engineering\02 Lateral Design\01 ETABS Models",0,17
"03 Residential","31044-02","\\Kor-fs01\Projects\Projects\03 Residential\31044-02 (Coronation Heights Sales Centre)",1,"2024-11-06","yes","\\Kor-fs01\Projects\Projects\03 Residential\31044-02 (Coronation Heights Sales Centre)\05 Stickfile\31044 2024-11-06 Coronation Sales Centre Stickfile.pdf",1,5,"\\Kor-fs01\Projects\Projects\03 Residential\31044-02 (Coronation Heights Sales Centre)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31045-01","\\Kor-fs01\Projects\Projects\03 Residential\31045-01 (Little Mountain Building AB)",0,"","","",4,17,"",0,0
"03 Residential","31046-01","\\Kor-fs01\Projects\Projects\03 Residential\31046-01 (Midnight, 2062-2092 E Broadway Vancouver)",0,"","","",1,5,"\\Kor-fs01\Projects\Projects\03 Residential\31046-01 (Midnight, 2062-2092 E Broadway Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31047-01","\\Kor-fs01\Projects\Projects\03 Residential\31047-01 (1683 E Pender St & 485 Commercial Dr)",0,"","","",0,0,"",0,0
"03 Residential","31048-01","\\Kor-fs01\Projects\Projects\03 Residential\31048-01 (270 Riverside Drive Penticton)",1,"2026-04-22","yes","\\Kor-fs01\Projects\Projects\03 Residential\31048-01 (270 Riverside Drive Penticton)\05 Stickfile\31048-01 2026-04-22 270 Riverside Drive Stickfile.pdf",1,24,"\\Kor-fs01\Projects\Projects\03 Residential\31048-01 (270 Riverside Drive Penticton)\02 Engineering\02 Lateral Design\01 ETABS Models",0,2
"03 Residential","31049-01","\\Kor-fs01\Projects\Projects\03 Residential\31049-01 (Trinity Hills Townhouses Calgary AB)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31049-01 (Trinity Hills Townhouses Calgary AB)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31050-01","\\Kor-fs01\Projects\Projects\03 Residential\31050-01 (Bridgewater Kelowna)",0,"","","",2,6,"\\Kor-fs01\Projects\Projects\03 Residential\31050-01 (Bridgewater Kelowna)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31051-01","\\Kor-fs01\Projects\Projects\03 Residential\31051-01 (4902-4946 Joyce St Vancouver)",0,"","","",1,7,"",0,0
"03 Residential","31052-01","\\Kor-fs01\Projects\Projects\03 Residential\31052-01 (5337 5387 Willow St Vancouver)",1,"2025-06-18","yes","\\Kor-fs01\Projects\Projects\03 Residential\31052-01 (5337 5387 Willow St Vancouver)\05 Stickfile\31052-01 2025-06-18 Willow St Stickfile.pdf",1,16,"\\Kor-fs01\Projects\Projects\03 Residential\31052-01 (5337 5387 Willow St Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31053-01","\\Kor-fs01\Projects\Projects\03 Residential\31053-01 (3233–3245 Fraser St Vancouver)",1,"2026-07-14","yes","\\Kor-fs01\Projects\Projects\03 Residential\31053-01 (3233–3245 Fraser St Vancouver)\05 Stickfile\31053-01 - 2026-07-14- 3233 - 3245 Fraser St - Stickfile.pdf",1,37,"\\Kor-fs01\Projects\Projects\03 Residential\31053-01 (3233–3245 Fraser St Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,18
"03 Residential","31054-01","\\Kor-fs01\Projects\Projects\03 Residential\31054-01 (9075 9065 9059 152 St Surrey)",0,"","","",1,4,"\\Kor-fs01\Projects\Projects\03 Residential\31054-01 (9075 9065 9059 152 St Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31055-01","\\Kor-fs01\Projects\Projects\03 Residential\31055-01 (Foster Martin Tower 3 White Rock BC)",0,"","","",3,13,"\\Kor-fs01\Projects\Projects\03 Residential\31055-01 (Foster Martin Tower 3 White Rock BC)\02 Engineering\02 Lateral Design\01 ETABS Models",0,7
"03 Residential","31056-01","\\Kor-fs01\Projects\Projects\03 Residential\31056-01 (3803 W 10th Ave Vancouver)",0,"","","",2,36,"\\Kor-fs01\Projects\Projects\03 Residential\31056-01 (3803 W 10th Ave Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,2
"03 Residential","31057-01","\\Kor-fs01\Projects\Projects\03 Residential\31057-01 (Dart Hills Site 7 Surrey Lot 1)",3,"2026-09-08","yes","\\Kor-fs01\Projects\Projects\03 Residential\31057-01 (Dart Hills Site 7 Surrey Lot 1)\05 Stickfile\31057-01 2026-09-08 Dart Hills Lot C Stickfile (KW comments).pdf",1,3,"\\Kor-fs01\Projects\Projects\03 Residential\31057-01 (Dart Hills Site 7 Surrey Lot 1)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31057-02","\\Kor-fs01\Projects\Projects\03 Residential\31057-02 (Dart Hills Site 7 Surrey Lot 2)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31057-02 (Dart Hills Site 7 Surrey Lot 2)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31057-03","\\Kor-fs01\Projects\Projects\03 Residential\31057-03 (Dart Hills Site 7 Surrey Lot 3)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\03 Residential\31057-03 (Dart Hills Site 7 Surrey Lot 3)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31057-04","\\Kor-fs01\Projects\Projects\03 Residential\31057-04 (Dart Hills Lots ABC Structural Redesign)",0,"","","",0,0,"",0,0
"03 Residential","31058-01","\\Kor-fs01\Projects\Projects\03 Residential\31058-01 (1355 Broadway San Diego)",0,"","","",1,1,"\\Kor-fs01\Projects\Projects\03 Residential\31058-01 (1355 Broadway San Diego)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31059-01","\\Kor-fs01\Projects\Projects\03 Residential\31059-01 (The Thurlow 1318 Thurlow St Vancouver)",0,"","","",1,5,"\\Kor-fs01\Projects\Projects\03 Residential\31059-01 (The Thurlow 1318 Thurlow St Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31059-02","\\Kor-fs01\Projects\Projects\03 Residential\31059-02 (The Thurlow Vancouver)",0,"","","",4,30,"\\Kor-fs01\Projects\Projects\03 Residential\31059-02 (The Thurlow Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31060-01","\\Kor-fs01\Projects\Projects\03 Residential\31060-01 (RMR Staff Housing Revelstoke BC)",0,"","","",1,10,"\\Kor-fs01\Projects\Projects\03 Residential\31060-01 (RMR Staff Housing Revelstoke BC)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31061-01","\\Kor-fs01\Projects\Projects\03 Residential\31061-01 (200 Avenue 80th St Langley)",0,"","","",2,0,"\\Kor-fs01\Projects\Projects\03 Residential\31061-01 (200 Avenue 80th St Langley)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31063-01","\\Kor-fs01\Projects\Projects\03 Residential\31063-01 (SOCO Phase 5 Coquitlam)",0,"","","",1,4,"\\Kor-fs01\Projects\Projects\03 Residential\31063-01 (SOCO Phase 5 Coquitlam)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"03 Residential","31064-01","\\Kor-fs01\Projects\Projects\03 Residential\31064-01 (128 E 8th Ave New Westminster)",2,"2026-04-08","yes","\\Kor-fs01\Projects\Projects\03 Residential\31064-01 (128 E 8th Ave New Westminster)\05 Stickfile\31064-01 2026-04-08 128 E 8th Ave - Stickfile.pdf",1,20,"\\Kor-fs01\Projects\Projects\03 Residential\31064-01 (128 E 8th Ave New Westminster)\02 Engineering\02 Lateral Design\01 ETABS Models",0,4
"03 Residential","31065-01","\\Kor-fs01\Projects\Projects\03 Residential\31065-01 (5350 5430 Heather Street Vancouver)",4,"2026-08-26","yes","\\Kor-fs01\Projects\Projects\03 Residential\31065-01 (5350 5430 Heather Street Vancouver)\05 Stickfile\31065-01 - 2026-08-26 - 5380-Heather Street - Stickfile (up to SSI-04)-OAP.pdf",0,44,"\\Kor-fs01\Projects\Projects\03 Residential\31065-01 (5350 5430 Heather Street Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",1,14
