EnrichmentId,CanonicalOrgId,ProviderName,ExtractorType,Persons,Affiliations,Signals,Actions,Works,Risks,Narratives,Inserted,Updated,Status,ErrorMessage
73825,27128,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73826,27235,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73827,27278,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73828,27281,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73829,27420,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73830,27448,FirmNarrativeHoning,PersonListExtractor,2,2,2,0,0,0,0,0,6,Persisted,
73831,27701,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73832,27968,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73833,28203,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73834,28282,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73835,28295,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73836,28673,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73837,28838,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73838,28859,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73839,28938,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73840,74300,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,7,1,Persisted,
73841,29211,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73842,29225,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73843,29294,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73844,29442,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73845,29586,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73846,29606,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73847,29621,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
73848,31,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73849,48,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73850,5464,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73851,5584,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73852,5662,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73853,5902,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73854,6179,FirmNarrativeHoning,PersonListExtractor,6,6,0,0,0,0,0,0,12,Persisted,
73855,7083,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73856,71,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
73857,8131,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73858,91,FirmNarrativeHoning,PersonListExtractor,1,1,1,0,0,0,0,0,3,Persisted,
73859,9450,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73860,9799,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73861,9816,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73862,9987,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73937,15690,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
73938,158,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73939,18827,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73940,18831,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73941,18832,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73942,18833,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73943,18838,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73944,18842,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73945,18859,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73946,18861,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73947,18863,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73948,18869,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73949,18870,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73950,18900,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,1,3,Persisted,
73951,18917,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73952,18919,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73953,18920,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73954,324,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73955,326,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73956,328,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,1,3,Persisted,
73957,342,FirmNarrativeHoning,PersonListExtractor,2,2,1,0,0,0,0,0,5,Persisted,
73958,38939,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,1,7,Persisted,
73959,394,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73960,399,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,3,1,Persisted,
73961,43875,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73962,439,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
73963,459,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,2,Persisted,
73964,476,FirmNarrativeHoning,PersonListExtractor,7,7,1,0,0,0,0,4,11,Persisted,
73965,4887,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
73966,521,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
73967,53119,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73968,53255,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73969,53280,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,3,1,Persisted,
73970,53285,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73971,53303,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73972,671,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73973,852,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73974,53581,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73975,53679,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73976,53687,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73977,53773,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73978,53799,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
73979,53802,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73980,53840,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,2,2,Persisted,
73981,53966,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73982,54007,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73983,54015,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73985,54211,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73986,54415,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73987,54542,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73988,54735,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73989,54767,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73990,54826,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73991,54957,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
73992,54976,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73993,54977,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73994,54978,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73995,54979,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73997,57976,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73998,602,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
73999,604,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
74000,635,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74001,686,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74002,68732,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74003,68781,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74004,68782,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74005,68833,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74006,68834,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74007,68835,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74008,68836,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74009,68837,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74010,68839,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74011,68843,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74012,68848,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74013,68849,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74014,68851,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,1,3,Persisted,
74015,68853,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74016,68855,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74017,68858,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74018,68861,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74019,68862,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74020,68990,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74021,69003,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74022,69034,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,3,3,Persisted,
74023,69036,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,2,4,Persisted,
74024,69037,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
74025,691,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74026,69177,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74027,69301,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74028,69357,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,2,4,Persisted,
74030,69457,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74031,69571,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74032,69631,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74033,69696,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74034,69711,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74035,69716,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74036,69739,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74038,70302,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74039,70308,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74040,70309,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74041,70311,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74042,70314,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
74043,70316,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74044,70478,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74045,70480,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74046,70481,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74047,70482,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74048,70487,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74049,70499,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74050,70504,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74051,70508,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74052,70509,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74053,70919,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74054,71099,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74056,71225,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
74057,71268,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,4,0,Persisted,
74058,71350,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74059,71489,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74060,72042,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,0,Persisted,
74061,72044,FirmNarrativeHoning,PersonListExtractor,2,2,1,0,0,0,0,0,5,Persisted,
74062,72046,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74063,575,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74064,72052,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74065,72054,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74066,72069,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74067,72070,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74068,721,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74070,72158,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74071,72160,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74072,72211,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74073,72340,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74074,72345,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74075,72347,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74077,74075,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74078,74286,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74079,750,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74080,763,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74081,771,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74082,796,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74083,870,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74084,874,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74085,880,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74086,902,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74225,18819,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74226,18825,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74227,18828,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74228,18840,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74229,18841,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74230,18854,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74231,18864,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74232,18865,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,6,Persisted,
74233,18907,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74234,18908,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74235,18909,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74236,23987,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
74237,241,FirmNarrativeHoning,PersonListExtractor,4,4,1,0,0,0,0,0,7,Persisted,
74238,28498,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74239,287,FirmNarrativeHoning,PersonListExtractor,6,6,0,0,0,0,0,0,10,Persisted,
74240,32326,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74241,339,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74242,382,FirmNarrativeHoning,PersonListExtractor,3,3,1,0,0,0,0,0,5,Persisted,
74243,38998,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74244,39053,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74245,39073,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74246,40313,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74247,42656,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74248,47044,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,0,Persisted,
74249,508,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,2,Persisted,
74250,53269,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74251,734,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74252,53316,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74253,53317,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74254,53322,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74256,53466,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74257,53548,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74258,53730,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74259,53834,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74260,53842,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74261,53851,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74262,53989,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74263,54027,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74264,54206,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74265,54364,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
74266,54541,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
74267,5472,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74268,54808,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74269,55044,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74270,55089,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74271,55106,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74272,561,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74273,566,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
74274,612,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
74275,66236,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74276,68840,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74278,68846,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74279,69046,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74281,69098,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74282,69118,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,4,0,Persisted,
74283,69255,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74284,69321,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74285,69361,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74286,69363,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
74287,69369,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74288,69425,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74289,69440,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74290,69481,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74291,69499,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74292,69502,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74293,69505,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74294,69569,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74295,69629,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74296,69653,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74297,69655,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74298,69680,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
74299,69743,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74300,69806,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74301,69985,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
74302,69992,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74303,69999,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
74304,70002,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74305,70040,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
74306,70315,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74307,70491,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74308,70494,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74309,70495,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74310,70502,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74311,70503,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74312,70510,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74313,70511,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74314,70515,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74315,70519,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74316,70522,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74317,70525,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74318,70527,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74319,70528,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74320,70530,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
74321,70531,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
